ticker,date,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
^DJI,2007-01-12,12514.66,12616.08,12432.3,12556.08,2686480000
^DJI,2007-01-16,12555.84,12638.27,12489.9,12582.59,2599530000
^DJI,2007-01-17,12563.53,12613.28,12550.95,12577.15,2690270000
^DJI,2007-01-18,12575.06,12674.16,12487.9,12567.93,2822430000
^DJI,2007-01-19,12567.93,12649.89,12462.5,12565.53,2777480000
^DJI,2007-01-22,12566.33,12619.04,12389.68,12477.16,2540120000
^DJI,2007-01-23,12467.96,12553.44,12467.96,12533.8,2975070000
^DJI,2007-01-24,12534.37,12659.42,12489.98,12621.77,2783180000
^DJI,2007-01-25,12621.77,12670.48,12461.54,12502.56,2994330000
^DJI,2007-01-26,12503.28,12582.67,12391.44,12487.02,2626620000
^DJI,2007-01-29,12487.1,12599.74,12422.93,12490.78,2730480000
^DJI,2007-01-30,12484.7,12538.06,12463.07,12523.31,2706250000
^DJI,2007-01-31,12520.03,12685.54,12461.3,12621.69,2976690000
^DJI,2007-02-01,12617.2,12741.3,12563.85,12673.68,2914890000
^DJI,2007-02-02,12673.84,12740.65,12582.99,12653.49,2569450000
^DJI,2007-02-05,12641.08,12681.06,12630.5,12661.74,2439430000
^DJI,2007-02-06,12661.66,12738.41,12586.44,12666.31,2608710000
^DJI,2007-02-07,12656.86,12748.99,12589.56,12666.87,2618820000
^DJI,2007-02-08,12639.16,12666.88,12576.59,12637.63,2816180000
^DJI,2007-02-09,12638.03,12725.59,12518.58,12580.83,2951810000
^DJI,2007-02-12,12595.9,12605.11,12536.77,12552.55,2395680000
^DJI,2007-02-13,12549.19,12702.36,12549.19,12654.85,2652150000
^DJI,2007-02-14,12651.29,12793.29,12623.21,12741.86,2699290000
^DJI,2007-02-15,12741.7,12828.38,12681.85,12765.01,2490920000
^DJI,2007-02-16,12764.13,12829.42,12685.86,12767.57,2399450000
^DJI,2007-02-20,12766.85,12845.76,12675.04,12786.64,2337860000
^DJI,2007-02-21,12782.87,12813.88,12662.79,12782.87,2606980000
^DJI,2007-02-22,12735.77,12792.97,12621.93,12686.02,1950770000
^DJI,2007-02-23,12679.89,12726.79,12578.51,12647.48,2579950000
^DJI,2007-02-26,12647.88,12746.34,12562.72,12632.26,2822170000
^DJI,2007-02-27,12628.9,12628.9,12078.85,12216.24,4065230000
^DJI,2007-02-28,12214.92,12396.81,12122.03,12268.63,3925250000
^DJI,2007-03-01,12265.59,12338.89,11996.17,12234.34,3874910000
^DJI,2007-03-02,12233.78,12293.15,12064.91,12114.1,3312260000
^DJI,2007-03-05,12111.61,12220.16,11973.58,12050.41,3480520000
^DJI,2007-03-06,12051.17,12252.61,12051.17,12207.59,3358160000
^DJI,2007-03-07,12204.46,12315.18,12122.11,12192.45,3141350000
^DJI,2007-03-08,12193.33,12355.47,12183.79,12260.7,3014850000
^DJI,2007-03-09,12262.06,12379.51,12200.62,12276.32,2623050000
^DJI,2007-03-12,12275.68,12385.44,12205.58,12318.62,2664000000
^DJI,2007-03-13,12307.49,12319.66,12049.85,12075.96,3485570000
^DJI,2007-03-14,12074.52,12187.88,11926.79,12133.4,3758350000
^DJI,2007-03-15,12133.16,12228.42,12060.1,12159.68,2821900000
^DJI,2007-03-16,12160.16,12226.01,12053.05,12110.41,3393640000
^DJI,2007-03-19,12110.41,12273.52,12110.41,12226.17,2777180000
^DJI,2007-03-20,12226.81,12324.31,12172.66,12288.1,2795940000
^DJI,2007-03-21,12288.98,12489.02,12220.49,12447.52,3184770000
^DJI,2007-03-22,12446.72,12524.03,12364.21,12461.14,3129970000
^DJI,2007-03-23,12460.5,12550.07,12396.89,12481.01,2619020000
^DJI,2007-03-26,12480.37,12526.27,12339.53,12469.07,2754660000
^DJI,2007-03-27,12468.59,12484.54,12336.89,12397.29,2673040000
^DJI,2007-03-28,12396.49,12415.56,12234.5,12300.36,3000440000
^DJI,2007-03-29,12301.48,12424.77,12251.89,12348.75,2854710000
^DJI,2007-03-30,12348.91,12442.4,12237.87,12354.35,2903960000
^DJI,2007-04-02,12354.52,12450.81,12284.54,12382.3,2875880000
^DJI,2007-04-03,12431.28,12534.49,12378.94,12510.93,2921760000
^DJI,2007-04-04,12511.36,12591.81,12444.55,12530.05,2616320000
^DJI,2007-04-05,12505.73,12573.02,12501.25,12560.83,2357230000
^DJI,2007-04-09,12562.64,12641.22,12505.83,12569.14,2349410000
^DJI,2007-04-10,12568.49,12641.87,12496.48,12573.85,2510110000
^DJI,2007-04-11,12573.12,12618.63,12432.53,12484.62,2950190000
^DJI,2007-04-12,12483.64,12580.92,12407.5,12552.96,2770570000
^DJI,2007-04-13,12551.91,12654.47,12504.04,12612.13,2690020000
^DJI,2007-04-16,12611.64,12770.6,12596.36,12720.46,2870140000
^DJI,2007-04-17,12719.56,12837.4,12669.5,12773.04,2920570000
^DJI,2007-04-18,12771.08,12871.21,12691.2,12803.84,2971330000
^DJI,2007-04-19,12799.77,12889.17,12677.47,12808.63,2913610000
^DJI,2007-04-20,12811.15,13035.77,12811.15,12961.98,3329940000
^DJI,2007-04-23,12961.49,13029.59,12867.96,12919.4,2575020000
^DJI,2007-04-24,12919.64,13033.66,12845.12,12953.94,3119750000
^DJI,2007-04-25,12951.42,13142.31,12929.8,13089.89,3252590000
^DJI,2007-04-26,13088.84,13197.49,13016.43,13105.5,3211800000
^DJI,2007-04-27,13104.04,13195.05,13002.37,13120.94,2732810000
^DJI,2007-04-30,13120.21,13226.99,13003.91,13062.91,3093420000
^DJI,2007-05-01,13062.75,13188.96,12993.02,13136.14,3400350000
^DJI,2007-05-02,13133.94,13291.6,13105.34,13211.88,3189800000
^DJI,2007-05-03,13206.65,13306.55,13131.42,13241.38,3007970000
^DJI,2007-05-04,13243.08,13340.6,13176.61,13264.62,2761930000
^DJI,2007-05-07,13264.13,13385.06,13218.87,13312.97,2545090000
^DJI,2007-05-08,13309.4,13359.05,13192.45,13309.07,2795720000
^DJI,2007-05-09,13300.62,13410.17,13229.92,13362.87,2935550000
^DJI,2007-05-10,13359.05,13376.2,13161.08,13215.13,3031240000
^DJI,2007-05-11,13212.2,13373.35,13192.62,13326.22,2720780000
^DJI,2007-05-14,13325.81,13432.84,13265.02,13346.78,2776130000
^DJI,2007-05-15,13346.05,13518.33,13302.65,13383.84,3071020000
^DJI,2007-05-16,13374.13,13526.54,13325.49,13487.53,2915350000
^DJI,2007-05-17,13486.96,13558.24,13384.89,13476.72,2868640000
^DJI,2007-05-18,13476.4,13611.95,13454.46,13556.53,2959050000
^DJI,2007-05-21,13556.53,13636.98,13473.31,13542.88,3465360000
^DJI,2007-05-22,13544.99,13632.03,13466.57,13539.95,2860500000
^DJI,2007-05-23,13540.84,13648.69,13476.72,13525.65,3084260000
^DJI,2007-05-24,13522.6,13645.52,13391.56,13441.13,3365530000
^DJI,2007-05-25,13441.94,13571.48,13410,13507.28,2316250000
^DJI,2007-05-29,13507.28,13603.26,13428.86,13521.34,2571790000
^DJI,2007-05-30,13517.89,13650.64,13403.26,13633.08,2980210000
^DJI,2007-05-31,13633,13718.82,13564.49,13627.64,3335530000
^DJI,2007-06-01,13628.69,13756.69,13562.54,13668.11,2927020000
^DJI,2007-06-04,13667.21,13723.37,13575.14,13676.32,2738930000
^DJI,2007-06-05,13673.19,13689.4,13523.7,13595.46,2939450000
^DJI,2007-06-06,13590.66,13606.75,13403.1,13465.67,2964190000
^DJI,2007-06-07,13463.48,13517.85,13236.34,13266.73,3538470000
^DJI,2007-06-08,13267.14,13445.19,13207.73,13424.39,2993460000
^DJI,2007-06-11,13423.74,13519.88,13335.16,13424.96,2525280000
^DJI,2007-06-12,13424.39,13474.12,13264.05,13295.01,3056200000
^DJI,2007-06-13,13287.62,13502.76,13287.62,13482.35,3077930000
^DJI,2007-06-14,13482.43,13622.66,13444.07,13553.73,2813630000
^DJI,2007-06-15,13556.65,13741.18,13556.65,13639.48,3406030000
^DJI,2007-06-18,13639,13720.29,13560.15,13612.98,2480240000
^DJI,2007-06-19,13611.68,13705.41,13527.14,13635.42,2873590000
^DJI,2007-06-20,13636.56,13735.08,13469.43,13489.42,3286900000
^DJI,2007-06-21,13486.66,13596.56,13368.79,13545.84,3161110000
^DJI,2007-06-22,13545.03,13564.13,13323.51,13360.26,4284320000
^DJI,2007-06-25,13360.09,13519.34,13273.68,13352.05,3287250000
^DJI,2007-06-26,13352.37,13491.7,13272.79,13337.66,3398530000
^DJI,2007-06-27,13336.93,13433.01,13259.86,13427.73,3398150000
^DJI,2007-06-28,13427.48,13537.47,13342.05,13422.28,3006710000
^DJI,2007-06-29,13422.61,13556.16,13291.32,13408.62,3165410000
^DJI,2007-07-02,13409.6,13586.97,13406.59,13535.43,2644990000
^DJI,2007-07-03,13556.87,13592.07,13531.83,13577.3,1560790000
^DJI,2007-07-05,13576.24,13637.78,13459.84,13565.84,2622950000
^DJI,2007-07-06,13559.01,13670.46,13501.54,13611.68,2441520000
^DJI,2007-07-09,13612.66,13739.06,13563.89,13649.97,2715330000
^DJI,2007-07-10,13648.59,13685.9,13463.57,13501.7,3244280000
^DJI,2007-07-11,13500.4,13638.75,13435.45,13577.87,3082920000
^DJI,2007-07-12,13579.33,13889.45,13579.33,13861.73,3489600000
^DJI,2007-07-13,13859.86,13982.93,13784.83,13907.25,2801120000
^DJI,2007-07-16,13907.09,14053.57,13834.33,13950.98,2704110000
^DJI,2007-07-17,13951.96,14095.6,13880.67,13971.55,3007140000
^DJI,2007-07-18,13955.05,14020.89,13768.73,13918.22,3609220000
^DJI,2007-07-19,13918.79,14121.04,13860.18,14000.41,3251450000
^DJI,2007-07-20,14000.73,14039.67,13745.65,13851.08,3745780000
^DJI,2007-07-23,13851.73,14039.59,13819.54,13943.42,3102700000
^DJI,2007-07-24,13940.9,13967.65,13661.51,13716.95,4115830000
^DJI,2007-07-25,13821.4,13821.4,13676.53,13785.79,4283200000
^DJI,2007-07-26,13783.12,13793.61,13307.74,13473.57,4472550000
^DJI,2007-07-27,13472.68,13589.17,13228.57,13265.47,4784650000
^DJI,2007-07-30,13266.21,13445.12,13143.87,13358.31,4128780000
^DJI,2007-07-31,13360.66,13579.41,13182.15,13211.99,4524520000
^DJI,2007-08-01,13211.09,13431.06,13041.77,13362.37,5256780000
^DJI,2007-08-02,13357.82,13547.47,13272.79,13463.33,4368850000
^DJI,2007-08-03,13462.25,13539.5,13156.79,13181.91,4272110000
